horizon_min,validation_year,top_k,long_threshold,short_threshold,cost_bps,auc,trades,compound,profit_factor,win_rate,max_drawdown,selected_features
60,2024,10,0.6,0.4,1,0.5149874578724078,26,-0.04939689611072651,0.43828993607857136,0.38461538461538464,-0.04590463773481446,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.6,0.4,2,0.5149874578724078,26,-0.051870220410746404,0.4196039217433068,0.38461538461538464,-0.04829152787939284,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2024,10,0.6,0.4,5,0.5149874578724078,26,-0.05925312283716522,0.36728913432839766,0.38461538461538464,-0.05541785265459065,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_60m|return_60m|momentum_15m|return_15m|distance_high_240|sma_15_slope
60,2025,3,0.5,0.5,0,0.5248603609617255,3589,0.3168729566886954,1.0987298900948976,0.5241014210086375,-0.12118497884562407,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.5,0.5,1,0.5248603609617255,3589,-0.08022992646336446,0.976363469871836,0.4965171356923934,-0.22312432706367746,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.5,0.5,2,0.5248603609617255,3589,-0.3576095396890754,0.8676019668186611,0.475619949846754,-0.38153924691608343,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.5,0.5,5,0.5248603609617255,3589,-0.7811911168586385,0.6094938712299088,0.40540540540540543,-0.7836195407392015,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.55,0.45,0,0.5248603609617255,236,-0.05615897810834458,0.8795409257442903,0.5508474576271186,-0.11944268932472535,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.55,0.45,1,0.5248603609617255,236,-0.07817949163417737,0.8320902679235836,0.5296610169491526,-0.13481684738622812,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.55,0.45,2,0.5248603609617255,236,-0.09968837648560258,0.7869604298175966,0.5169491525423728,-0.150640772363004,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.55,0.45,5,0.5248603609617255,236,-0.16126228009528942,0.6644597279879705,0.4872881355932203,-0.1965424959953217,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.6,0.4,0,0.5248603609617255,29,-0.010556795150948872,0.8064626911018288,0.4827586206896552,-0.017442416620656154,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.6,0.4,1,0.5248603609617255,29,-0.013423235471990869,0.7592003261848457,0.4827586206896552,-0.01911316999837076,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.6,0.4,2,0.5248603609617255,29,-0.016281657200593602,0.7144378584741947,0.4827586206896552,-0.020781249257033507,distance_high_60|distance_sma_60|return_30m
60,2025,3,0.6,0.4,5,0.5248603609617255,29,-0.024809026873683915,0.5940130194388853,0.4482758620689655,-0.025872433868919242,distance_high_60|distance_sma_60|return_30m
60,2025,5,0.5,0.5,0,0.5232704005187723,3589,0.24150870559856363,1.0776148450538878,0.5227082752855948,-0.15965268737251737,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.5,0.5,1,0.5232704005187723,3589,-0.13287320741478725,0.9576057839898294,0.4965171356923934,-0.22826000172294425,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.5,0.5,2,0.5232704005187723,3589,-0.39438049606153025,0.8508982051180105,0.4736695458344943,-0.40805660664701526,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.5,0.5,5,0.5232704005187723,3589,-0.7937195662652075,0.5977026949919638,0.40261911395932015,-0.7962000758995004,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.55,0.45,0,0.5232704005187723,155,-0.0028758463801392686,0.996363192246844,0.5612903225806452,-0.05206249419906339,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.55,0.45,1,0.5232704005187723,155,-0.018213329053187066,0.9451171545509705,0.5483870967741935,-0.05812914312414852,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.55,0.45,2,0.5232704005187723,155,-0.03331639367710593,0.8962191363894768,0.535483870967742,-0.06946337144146553,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.55,0.45,5,0.5232704005187723,155,-0.07725441081830686,0.7629679653049222,0.4967741935483871,-0.10495475377324426,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.6,0.4,0,0.5232704005187723,6,0.0181613737699855,9.056790826296949,0.6666666666666666,-0.0020320260941887325,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.6,0.4,1,0.5232704005187723,6,0.01755245478894163,8.151192944078277,0.6666666666666666,-0.0021320260941887215,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.6,0.4,2,0.5232704005187723,6,0.016943839311177822,7.382709403194315,0.6666666666666666,-0.0022320260941888215,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,5,0.6,0.4,5,0.5232704005187723,6,0.015119812687433676,5.6461763539923435,0.6666666666666666,-0.0025320260941886774,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m
60,2025,10,0.5,0.5,0,0.5231319803251666,3589,0.09947080322530444,1.0353930577602526,0.5218723878517693,-0.18894077989228053,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.5,0.5,1,0.5231319803251666,3589,-0.2320883436486023,0.9200476934560426,0.49373084424630814,-0.31545938875677937,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.5,0.5,2,0.5231319803251666,3589,-0.4636809423922732,0.8174433539004317,0.47032599609919196,-0.48355930066513997,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.5,0.5,5,0.5231319803251666,3589,-0.8173306972180587,0.5736891697735731,0.4003900808024519,-0.8214451272272068,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.55,0.45,0,0.5231319803251666,233,0.02290775787841981,1.0659983985198214,0.5278969957081545,-0.04825618272312804,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.55,0.45,1,0.5231319803251666,233,-0.0006496109192704047,1.0043939510532793,0.51931330472103,-0.05385995561278001,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.55,0.45,2,0.5231319803251666,233,-0.02366673301168043,0.9462395419445919,0.5021459227467812,-0.059431290045661056,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.55,0.45,5,0.5231319803251666,233,-0.08959859687002791,0.7907129080491667,0.47639484978540775,-0.11126892613031647,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.6,0.4,0,0.5231319803251666,26,0.018068269252739633,1.4633518615906886,0.6923076923076923,-0.018188328010031007,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.6,0.4,1,0.5231319803251666,26,0.015426382032085462,1.389403243830195,0.6923076923076923,-0.018386496773299732,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.6,0.4,2,0.5231319803251666,26,0.012791087479649299,1.3182424027841046,0.6538461538461539,-0.018584645536568134,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
60,2025,10,0.6,0.4,5,0.5231319803251666,26,0.004924602061940897,1.1196664155821139,0.6153846153846154,-0.01917897182637429,distance_high_60|distance_sma_60|return_30m|momentum_30m|return_60m|momentum_60m|distance_high_240|return_15m|momentum_15m|distance_sma_15
