config,multiplier,horizon_min,validation_year,best_iteration,train_rows,validation_rows,purged_train_rows,actual_short_pct,actual_timeout_pct,actual_long_pct,pred_short_pct,pred_timeout_pct,pred_long_pct,accuracy,balanced_accuracy,macro_f1,cost_bps,trades,compound_return,profit_factor,win_rate,max_drawdown,avg_hold_minutes,directional_accuracy
dynamic_0p75x,0.75,60,2024,34,214725,42956,0,37.21482447155229,24.91153738709377,37.87363814135394,88.10876245460472,8.848589254120496,3.0426482912747925,0.394100940497253,0.3725128526117009,0.2868484557916147,2,6449,-0.7379825825625468,0.6998308503975578,0.46704915490773763,-0.7414643712168276,30.02744611567685,0.3978911459140952
dynamic_0p75x,0.75,60,2024,34,214725,42956,0,37.21482447155229,24.91153738709377,37.87363814135394,88.10876245460472,8.848589254120496,3.0426482912747925,0.394100940497253,0.3725128526117009,0.2868484557916147,5,6449,-0.9621732323766207,0.4065127834307306,0.4332454644130873,-0.9622027099235841,30.02744611567685,0.3978911459140952
dynamic_0p75x,0.75,60,2025,59,257681,42862,0,37.9007045868135,24.43423078717745,37.665064626009055,75.0874900844571,14.56768232933601,10.344827586206897,0.40229107367831646,0.38483250057295654,0.3382412833380875,0,6160,-0.12982344139789492,0.9693878525802103,0.48863636363636365,-0.16778383142340025,29.968344155844157,0.4012987012987013
dynamic_0p75x,0.75,60,2025,59,257681,42862,0,37.9007045868135,24.43423078717745,37.665064626009055,75.0874900844571,14.56768232933601,10.344827586206897,0.40229107367831646,0.38483250057295654,0.3382412833380875,1,6160,-0.530038560975099,0.8378170010652043,0.4780844155844156,-0.5391688930403091,29.968344155844157,0.4012987012987013
dynamic_0p75x,0.75,60,2025,59,257681,42862,0,37.9007045868135,24.43423078717745,37.665064626009055,75.0874900844571,14.56768232933601,10.344827586206897,0.40229107367831646,0.38483250057295654,0.3382412833380875,2,6160,-0.7462007637477632,0.7235915787077991,0.4689935064935065,-0.7493085419486576,29.968344155844157,0.4012987012987013
dynamic_0p75x,0.75,60,2025,59,257681,42862,0,37.9007045868135,24.43423078717745,37.665064626009055,75.0874900844571,14.56768232933601,10.344827586206897,0.40229107367831646,0.38483250057295654,0.3382412833380875,5,6160,-0.9600410599481841,0.4594237903871681,0.4407467532467532,-0.9601703163535905,29.968344155844157,0.4012987012987013
dynamic_1p00x,1.0,60,2022,194,128858,43056,0,27.824228911185433,45.108695652173914,27.067075436640653,16.062801932367147,72.54738015607582,11.389817911557042,0.49261426978818285,0.4141195777144749,0.3893968666054202,0,2131,-0.03814280181405405,0.9769159793004493,0.5002346316283435,-0.136815194550873,34.969028625058655,0.3833880807132802
dynamic_1p00x,1.0,60,2022,194,128858,43056,0,27.824228911185433,45.108695652173914,27.067075436640653,16.062801932367147,72.54738015607582,11.389817911557042,0.49261426978818285,0.4141195777144749,0.3893968666054202,1,2131,-0.22275846537808341,0.8504273436311017,0.48850305021116847,-0.24545438220264515,34.969028625058655,0.3833880807132802
dynamic_1p00x,1.0,60,2022,194,128858,43056,0,27.824228911185433,45.108695652173914,27.067075436640653,16.062801932367147,72.54738015607582,11.389817911557042,0.49261426978818285,0.4141195777144749,0.3893968666054202,2,2131,-0.37195300109330576,0.7397434318196509,0.47114030971374943,-0.3734163577735473,34.969028625058655,0.3833880807132802
dynamic_1p00x,1.0,60,2022,194,128858,43056,0,27.824228911185433,45.108695652173914,27.067075436640653,16.062801932367147,72.54738015607582,11.389817911557042,0.49261426978818285,0.4141195777144749,0.3893968666054202,5,2131,-0.6686820113909702,0.4818935679533338,0.4378226184889723,-0.6692558005691618,34.969028625058655,0.3833880807132802
